Lea State,LEA,School State,School,ID,Year,Category,Allegations,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),SWD (Section 504 only),LEP
UT,CACHE DISTRICT,UT,HERITAGE ELEMENTARY,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,HERITAGE ELEMENTARY,4.90E+11,2011,Total enrollment,,0,,2,2,28,2,460,4,498,62,0,28
UT,CANYONS DISTRICT,UT,BROOKWOOD SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,BROOKWOOD SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,BROOKWOOD SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,2,0,2,0,4,0,0,0
UT,CANYONS DISTRICT,UT,BROOKWOOD SCHOOL,4.90E+11,2011,Total enrollment,,2,,13,0,16,7,526,16,580,32,2,5
UT,DAVIS DISTRICT,UT,STEWART SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,STEWART SCHOOL,4.90E+11,2013,Allegations - basis of religion,1,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,STEWART SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,2,2,0,0,0
UT,DAVIS DISTRICT,UT,STEWART SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,2,2,0,0,0
UT,DAVIS DISTRICT,UT,STEWART SCHOOL,4.90E+11,2013,Total enrollment,,2,,13,2,37,4,637,31,726,95,7,10
UT,CACHE DISTRICT,UT,SUMMIT SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,SUMMIT SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,SUMMIT SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,SUMMIT SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,SUMMIT SCHOOL,4.90E+11,2015,Total enrollment,,2,,4,2,49,7,466,10,540,83,4,22
UT,GRANITE DISTRICT,UT,WILLIAM PENN SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WILLIAM PENN SCHOOL,4.90E+11,2015,Allegations - basis of religion,1,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,WILLIAM PENN SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,WILLIAM PENN SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,2,0,0,0,2,0,0,0
UT,GRANITE DISTRICT,UT,WILLIAM PENN SCHOOL,4.90E+11,2015,Total enrollment,,13,,55,10,55,13,562,0,708,47,4,61
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNT MAHOGANY SCHOOL,4.90E+11,2009,Total enrollment,,0,15,,,115,5,850,,985,110,0,95
UT,DAVIS DISTRICT,UT,MILLCREEK JR HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,12,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,MILLCREEK JR HIGH,4.90E+11,2013,Allegations - basis of religion,12,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,MILLCREEK JR HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,2,13,0,15,4,0,2
UT,DAVIS DISTRICT,UT,MILLCREEK JR HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,2,13,0,15,4,0,2
UT,DAVIS DISTRICT,UT,MILLCREEK JR HIGH,4.90E+11,2013,Total enrollment,,2,,10,16,43,7,607,10,695,56,4,10
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CACHE DISTRICT,UT,LEWISTON SCHOOL,4.90E+11,2009,Total enrollment,,0,0,,,35,5,465,,505,45,0,40
UT,DAVIS DISTRICT,UT,SOUTH WEBER SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,SOUTH WEBER SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,SOUTH WEBER SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,SOUTH WEBER SCHOOL,4.90E+11,2009,Total enrollment,,0,5,,,15,0,780,,805,100,5,10
UT,GRANITE DISTRICT,UT,OAKRIDGE SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,OAKRIDGE SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,OAKRIDGE SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,OAKRIDGE SCHOOL,4.90E+11,2011,Total enrollment,,2,,31,4,22,7,490,0,556,29,2,13
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,BEAVER HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,BEAVER HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,5,0,0,,5,0,0,0
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,BEAVER HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,5,0,0,,5,0,0,0
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,BEAVER HIGH,4.90E+11,2009,Total enrollment,,5,10,,,60,0,410,,480,55,0,30
UT,CACHE DISTRICT,UT,MOUNTAIN CREST HIGH,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,MOUNTAIN CREST HIGH,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,MOUNTAIN CREST HIGH,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,MOUNTAIN CREST HIGH,4.90E+11,2011,Total enrollment,,0,,10,7,145,7,1429,34,1632,146,25,133
UT,CANYONS DISTRICT,UT,MIDVALE SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,MIDVALE SCHOOL,4.90E+11,2015,Allegations - basis of religion,3,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,MIDVALE SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,MIDVALE SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,MIDVALE SCHOOL,4.90E+11,2015,Total enrollment,,7,,7,7,502,4,178,31,736,65,2,340
UT,ALPINE DISTRICT,UT,CASCADE SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CASCADE SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,CASCADE SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CASCADE SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,CASCADE SCHOOL,4.90E+11,2015,Total enrollment,,2,,13,13,76,0,505,25,634,44,0,40
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,ORCHARD SCHOOL,4.90E+11,2011,Total enrollment,,4,,7,7,91,4,565,7,685,77,0,61
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAVIS DISTRICT,UT,WHITESIDES SCHOOL,4.90E+11,2011,Total enrollment,,10,,7,7,67,10,349,19,469,80,0,25
UT,DUCHESNE DISTRICT,UT,DUCHESNE HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DUCHESNE DISTRICT,UT,DUCHESNE HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUCHESNE DISTRICT,UT,DUCHESNE HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DUCHESNE DISTRICT,UT,DUCHESNE HIGH,4.90E+11,2013,Total enrollment,,4,,0,2,16,4,319,2,347,56,0,4
UT,DAVIS DISTRICT,UT,TAYLOR SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,TAYLOR SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,TAYLOR SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,TAYLOR SCHOOL,4.90E+11,2009,Total enrollment,,5,5,,,20,5,410,,445,70,5,20
UT,CACHE DISTRICT,UT,NORTH PARK SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,NORTH PARK SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NORTH PARK SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,NORTH PARK SCHOOL,4.90E+11,2011,Total enrollment,,0,,7,2,46,0,472,16,543,80,2,46
UT,ASCENT ACADEMIES OF UTAH,UT,ASCENT ACADEMIES OF UTAH WEST JORDAN,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ASCENT ACADEMIES OF UTAH,UT,ASCENT ACADEMIES OF UTAH WEST JORDAN,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ASCENT ACADEMIES OF UTAH,UT,ASCENT ACADEMIES OF UTAH WEST JORDAN,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ASCENT ACADEMIES OF UTAH,UT,ASCENT ACADEMIES OF UTAH WEST JORDAN,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ASCENT ACADEMIES OF UTAH,UT,ASCENT ACADEMIES OF UTAH WEST JORDAN,4.90E+11,2015,Total enrollment,,0,,16,7,100,7,640,31,801,140,19,4
UT,DAVIS DISTRICT,UT,KAYSVILLE JR HIGH,4.90E+11,2013,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,KAYSVILLE JR HIGH,4.90E+11,2013,Allegations - basis of religion,2,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,KAYSVILLE JR HIGH,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,KAYSVILLE JR HIGH,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,DAVIS DISTRICT,UT,KAYSVILLE JR HIGH,4.90E+11,2013,Total enrollment,,2,,7,7,46,4,910,25,1001,83,5,4
UT,ALPINE DISTRICT,UT,SEGO LILY SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SEGO LILY SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SEGO LILY SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SEGO LILY SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SEGO LILY SCHOOL,4.90E+11,2015,Total enrollment,,2,,5,2,31,4,697,22,763,68,10,16
UT,CARBON DISTRICT,UT,WELLINGTON SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CARBON DISTRICT,UT,WELLINGTON SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CARBON DISTRICT,UT,WELLINGTON SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,CARBON DISTRICT,UT,WELLINGTON SCHOOL,4.90E+11,2009,Total enrollment,,0,0,,,50,5,340,,395,135,0,20
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALPINE DISTRICT,UT,SARATOGA SHORES SCHOOL,4.90E+11,2015,Total enrollment,,4,,7,2,31,10,811,43,908,77,2,10
UT,CACHE DISTRICT,UT,SUNRISE SCHOOL,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,SUNRISE SCHOOL,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,CACHE DISTRICT,UT,SUNRISE SCHOOL,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,SUNRISE SCHOOL,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CACHE DISTRICT,UT,SUNRISE SCHOOL,4.90E+11,2015,Total enrollment,,0,,4,0,25,2,517,13,561,83,0,5
UT,GARFIELD DISTRICT,UT,PANGUITCH SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,2,,,,,,,,,,,,
UT,GARFIELD DISTRICT,UT,PANGUITCH SCHOOL,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GARFIELD DISTRICT,UT,PANGUITCH SCHOOL,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,2,0,2,0,0,0
UT,GARFIELD DISTRICT,UT,PANGUITCH SCHOOL,4.90E+11,2011,Total enrollment,,2,,0,2,10,0,289,4,307,35,0,2
UT,ALPINE DISTRICT,UT,MOUNTAIN VIEW HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALPINE DISTRICT,UT,MOUNTAIN VIEW HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN VIEW HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,ALPINE DISTRICT,UT,MOUNTAIN VIEW HIGH,4.90E+11,2009,Total enrollment,,10,60,,,265,15,1000,,1350,95,20,90
UT,GRANITE DISTRICT,UT,BONNEVILLE JR HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,BONNEVILLE JR HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,BONNEVILLE JR HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,BONNEVILLE JR HIGH,4.90E+11,2009,Total enrollment,,15,,25,25,115,35,650,5,870,90,0,135
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2013,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2013,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2013,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,CANYONS DISTRICT,UT,WILLOW SPRINGS SCHOOL,4.90E+11,2013,Total enrollment,,5,,10,10,46,2,679,25,777,44,0,7
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,MILFORD HIGH,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,MILFORD HIGH,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,MILFORD HIGH,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,BEAVER COUNTY SCHOOL DISTRICT,UT,MILFORD HIGH,4.90E+11,2009,Total enrollment,,5,0,,,15,0,155,,180,25,0,0
UT,DAGGETT DISTRICT,UT,MANILA HIGH,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAGGETT DISTRICT,UT,MANILA HIGH,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,DAGGETT DISTRICT,UT,MANILA HIGH,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAGGETT DISTRICT,UT,MANILA HIGH,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,DAGGETT DISTRICT,UT,MANILA HIGH,4.90E+11,2015,Total enrollment,,2,,0,0,4,0,82,2,90,7,4,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,ALIANZA ACADEMY,UT,ALIANZA ACADEMY,4.90E+11,2011,Total enrollment,,4,,7,4,115,7,238,16,391,62,2,55
UT,EMERY DISTRICT,UT,CLEVELAND ELEMENTARY,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,EMERY DISTRICT,UT,CLEVELAND ELEMENTARY,4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,EMERY DISTRICT,UT,CLEVELAND ELEMENTARY,4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,EMERY DISTRICT,UT,CLEVELAND ELEMENTARY,4.90E+11,2011,Total enrollment,,2,,0,0,4,4,190,0,200,35,0,0
UT,GRANITE DISTRICT,UT,PRIVATE SCHOOL (SERVED BY DISTRICT),4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,GRANITE DISTRICT,UT,PRIVATE SCHOOL (SERVED BY DISTRICT),4.90E+11,2011,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,PRIVATE SCHOOL (SERVED BY DISTRICT),4.90E+11,2011,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,GRANITE DISTRICT,UT,PRIVATE SCHOOL (SERVED BY DISTRICT),4.90E+11,2011,Total enrollment,,2,,2,0,7,2,34,0,47,41,0,4
UT,DAVIS DISTRICT,UT,SUNSET SCHOOL,4.90E+11,2009,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,DAVIS DISTRICT,UT,SUNSET SCHOOL,4.90E+11,2009,Disciplined for harassment or bullying on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,SUNSET SCHOOL,4.90E+11,2009,Students reported to have been harassed or bullied on basis of race color or national origin,,0,0,,,0,0,0,,0,0,0,0
UT,DAVIS DISTRICT,UT,SUNSET SCHOOL,4.90E+11,2009,Total enrollment,,5,20,,,60,10,345,,440,75,0,45
UT,AMERICAN PREPARATORY ACADEMY--LEA,UT,AMERICAN PREPARATORY ACADEMY - DRAPER #1,4.90E+11,2015,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
UT,AMERICAN PREPARATORY ACADEMY--LEA,UT,AMERICAN PREPARATORY ACADEMY - DRAPER #1,4.90E+11,2015,Allegations - basis of religion,0,,,,,,,,,,,,
UT,AMERICAN PREPARATORY ACADEMY--LEA,UT,AMERICAN PREPARATORY ACADEMY - DRAPER #1,4.90E+11,2015,Disciplined for harassment or bullying on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,AMERICAN PREPARATORY ACADEMY--LEA,UT,AMERICAN PREPARATORY ACADEMY - DRAPER #1,4.90E+11,2015,Students reported to have been harassed or bullied on basis of race color or national origin,,0,,0,0,0,0,0,0,0,0,0,0
UT,AMERICAN PREPARATORY ACADEMY--LEA,UT,AMERICAN PREPARATORY ACADEMY - DRAPER #1,4.90E+11,2015,Total enrollment,,2,,70,7,76,7,403,25,590,83,10,46
UT,CANYONS DISTRICT,UT,WILLOW CANYON SCHOOL,4.90E+11,2011,Allegations - basis of race color or national origin,0,,,,,,,,,,,,
